CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
17-05-0297-46;17-007;PETEN;LA LIBERTAD;CWENTRO EDUCATIVO SICAR;ALDEA EL NARANJO BARRIO LO DE JUAREZ;45041903;HUGO RENE MACZ POP;ESMILDA OSIRIS RAMOS PANCAN;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0298-46;17-006;PETEN;LA LIBERTAD;INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA- INED-;CASERIO LAS RUINAS;33254332;ROERICO DE LA CRUZ ICAL;MARVIN HAROLDO ALARCÓN ACOSTA;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0299-46;17-006;PETEN;LA LIBERTAD;"COLEGIO DE EDUCACION INTEGRAL CON ORIENTACION UNIVERSITARIA, ""EL PODER DEL SABER""";CASERIO GUATELINDA SAN DIEGO;57564332;ROERICO DE LA CRUZ ICAL;WILIAN UVALDO MÉRIDA MUY;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0301-46;17-006;PETEN;LA LIBERTAD;"COLEGIO MIXTO DE EDUCACIÓN MEDIA ""EL INNOVADOR""";GUATELINDA SAN DIEGO;48388684;ROERICO DE LA CRUZ ICAL;RONY GONZALO MANZANERO GONZÁLEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0305-46;17-006;PETEN;LA LIBERTAD;ESCUELA NORMAL CON ORIENTACION AMBIENTAL;BARRIO EL CENTRO;30748520;ROERICO DE LA CRUZ ICAL;GRACIELA DE JESÚS FRANCO CASTILLO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0308-46;17-006;PETEN;LA LIBERTAD;"CENTRO EDUCATIVO ""SAN PEDRO"", FE Y ALEGRÍA, NO. 37.";ALDEA EL NARANJO;53085257;ROERICO DE LA CRUZ ICAL;RAQUEL MILIÁN Y MILIÁN;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-05-0309-46;17-006;PETEN;LA LIBERTAD;CENTRO EDUCATIVO SAN PEDRO FE Y ALEGRIA NO.41;CASERIO LAGUNITAS;59514752;ROERICO DE LA CRUZ ICAL;EVELIA FLORIDALMA MILIÁN Y MILIÁN;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0310-46;17-006;PETEN;LA LIBERTAD;INSTITUTO INDIGENA PARA EL DESARROLLO RURAL INTEGRAL INDRI;CANTON EL CRUCE A ALDEA LA ESPERANZA;51510194;ROERICO DE LA CRUZ ICAL;ALICIA ISABEL COOCH BÁ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;BILINGUE;DOBLE;DIARIO(REGULAR);PETÉN
17-05-0319-46;17-006;PETEN;LA LIBERTAD;CENTRO DE EDUCACION INTEGRAL EL NARANJO;ALDEA EL NARANJO;53663885;ROERICO DE LA CRUZ ICAL;MIRIÁN VIRGINIA MARTÍNEZ CANTÉ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-05-0321-46;17-006;PETEN;LA LIBERTAD;CENTRO EDUCATIVO GUADALUPANO;BARRIO EL CENTRO;30366955;ROERICO DE LA CRUZ ICAL;HENRY ROLANDO MATUS SÁNCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0326-46;17-008;PETEN;LA LIBERTAD;COLEGIO DE EDUCACION INTEGRAL CON ORIENTACION UNIVERSITARIA EL PODER DEL SABER;ALDEA GUATELINDA SAN DIEGO;57264881;ALFONZO CLAUDIO SALES;WILIAN UVALDO MÉRIDA MUY;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;FIN DE SEMANA;PETÉN
17-05-0330-46;17-006;PETEN;LA LIBERTAD;COLEGIO SANTA CRUZ;BARRIO SANTA CRUZ;53407688;ROERICO DE LA CRUZ ICAL;MARTÍN RAMÍREZ SILVESTRE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-05-0332-46;17-006;PETEN;LA LIBERTAD;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED;CASERIO POZO AZUL;55841567;ROERICO DE LA CRUZ ICAL;EDRAS DONALDO PORTILLO GÓMEZ;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0333-46;17-006;PETEN;LA LIBERTAD;CENTRO EDUCATIVO INTEGRAL FAGIOLI;ALDEA EL NARANJO;57816239;ROERICO DE LA CRUZ ICAL;ASMAVET EDGAR DE LEÓN YOC;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (FIN DE SEMANA);PETÉN
17-05-0335-46;17-006;PETEN;LA LIBERTAD;CENTRO DE EDUCACION INTEGRAL EL NARANJO-CEIN-;ALDEA EL NARANJO;53663885;ROERICO DE LA CRUZ ICAL;MIRIÁN VIRGINIA MARTÍNEZ CANTÉ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-05-0337-46;17-006;PETEN;LA LIBERTAD;ESCUELA NORMAL CON ORIENTACION AMBIENTAL-ENCA-;BARRIIO EL CENTRO;45734290;ROERICO DE LA CRUZ ICAL;CARLOS ALEJANDRO DURÁN RAMÍREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-05-0340-46;17-006;PETEN;LA LIBERTAD;CENTRO EDUCATIVO GUADALUPANO;BARRIO EL ,CENTRO;30366955;ROERICO DE LA CRUZ ICAL;HENRY ROLANDO MATUS SÁNCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-05-0342-46;17-006;PETEN;LA LIBERTAD;COLEGIO MIXTO DE EDUCACION MEDIA CMEM EL INNOVADOR;CASERIO GUATELINDA SAN DIEGO;50060406;ROERICO DE LA CRUZ ICAL;RONY GONZALO MANZANERO GONZÁLEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-05-0343-46;17-007;PETEN;LA LIBERTAD;CCENRO EDUCATIVO FE Y ALEGRIA NO.37;ALDEA EL NARANJO;59221159;HUGO RENE MACZ POP;RAQUEL MILIÁN Y MILIÁN;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;SEMIPRESENCIAL;PETÉN
17-05-0490-46;;PETEN;LA LIBERTAD;INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE BACHILLERATO EN CIENCIAS Y LETRAS JN;;;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);PETÉN
17-05-1308-46;;PETEN;LA LIBERTAD;INSTITUTO PRIVADO MIXTO NOCTURNO;;;;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);PETÉN
17-05-2230-46;;PETEN;LA LIBERTAD;INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES;ALDEA LOS CRUCES;;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);PETÉN
17-05-3351-46;17-007;PETEN;LA LIBERTAD;COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES CON ORIENTACION EN COMPUTACION;ALDEA LAS CRUCES;79277390;HUGO RENE MACZ POP;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-3658-46;17-006;PETEN;LA LIBERTAD;ESCUELA NORMAL CON ORIENTACION AMBIENTAL;BARRIO EL CENTRO LA LIBERTAD;45734290;ROERICO DE LA CRUZ ICAL;CARLOS ALEJANDRO DURÁN RAMÍREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-3659-46;17-007;PETEN;LA LIBERTAD;COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO;ALDEA LAS CRUCES;;HUGO RENE MACZ POP;--;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-3885-46;17-007;PETEN;LA LIBERTAD;COLEGIO MIXTO ADVENTISTA GETSEMANI;ALDEA LAS CRUCES;;HUGO RENE MACZ POP;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-4008-46;17-006;PETEN;LA LIBERTAD;INSTITUTO TECNOLOGICO EN RECURSOS NATURALES SAKLUM;CANTON EL CRUCE ALDEA LA ESPERANZA;53239274;ROERICO DE LA CRUZ ICAL;AMALIA POOB CHOC;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);PETÉN
17-05-4057-46;17-006;PETEN;LA LIBERTAD;COLEGIO SANTA CRUZ;BARRIO SANTA CRUZ;79243704;ROERICO DE LA CRUZ ICAL;MARTÍN RAMÍREZ SILVESTRE;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-4067-46;17-006;PETEN;LA LIBERTAD;ESCUELA NORMAL CON ORIENTACION AMBIENTAL;BARRIO EL CENTRO;45734290;ROERICO DE LA CRUZ ICAL;FREDY MATIAS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-4181-46;17-007;PETEN;LA LIBERTAD;COLEGIO PRIVADO MIXTO 'EL DIVINO MAESTRO';ALDEA LAS CRUCES;;HUGO RENE MACZ POP;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-06-0023-46;17-031;PETEN;SAN FRANCISCO;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;BARRIO SAN RAFAEL;30759288;GREGORIO ARGUETA SAMAYOA;MIRNA LORENA RAMÍREZ TORRES;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-06-0028-46;17-009;PETEN;SAN FRANCISCO;CENTRO EDUCATIVO MAYAB;10CALLE3RA.AVE. ZONA 1;54826739;ALVIS ORLANDO CORADO CARRILLO;KARINA LISSET ROMERO OCHAETA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);PETÉN
17-06-0031-46;17-031;PETEN;SAN FRANCISCO;INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA;BARRIO SAN RAFAEL;55513161;GREGORIO ARGUETA SAMAYOA;MIRNA LORENA RAMÍREZ TORRES;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-06-0033-46;17-009;PETEN;SAN FRANCISCO;"CENTRO EDUCATIVO ""MAYAB""";3ERA.CALLE 10MA. AV. ZONA 1;54826739;ALVIS ORLANDO CORADO CARRILLO;WALTER RAFAÉL OCHAETA QUIXCHÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-06-0036-46;17-009;PETEN;SAN FRANCISCO;"INSTITUTO NACIONAL DIVERSIFICADO DE BACHILLERATO INDUSTRIAL ""LIC. RODERICO SANTOS SEGURA TRUJILLO""";BARRIO CONCORDIA;79274363;ALVIS ORLANDO CORADO CARRILLO;JOSÉ JOEL LÓPEZ ALAY;DIVERSIFICADO;OFICIAL;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);PETÉN
17-06-0037-46;17-031;PETEN;SAN FRANCISCO;INSTITUTO TECNICO DE CAPACITACIÓN Y PRODUCTIVIDAD-INTECAP;CASERIO SANTA CRUZ;77402100;GREGORIO ARGUETA SAMAYOA;THELMA MARÍA PECHE TESUCÚN;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);PETÉN
17-06-0040-46;17-009;PETEN;SAN FRANCISCO;INSTITUTO TÉCNICO MUNICIPAL DE FORMACIÓN;BARRIO SAN RAFAEL;33956152;ALVIS ORLANDO CORADO CARRILLO;JUAN ALBERTO SANTOS LÁZARO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-06-0121-46;17-031;PETEN;SAN FRANCISCO;"INSTITUTO NACIONAL DIVERSIFICADO DE BACHILLERATO INDUSTRIAL ""LIC. RODERICO SANTOS SEGURA TRUJILLO""";BARRIO CONCORDIA;79274363;GREGORIO ARGUETA SAMAYOA;JOSÉ JOEL LÓPEZ ALAY;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-06-1045-46;17-010;PETEN;SAN FRANCISCO;COLEGIO VOCACIONAL DE CIENCIAS COMERCIALES;SAN FRANCISCO;;EDWIN HUMBERTO MONTERO ALDANA;JORGE MARIO OCHAETA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);PETÉN
17-07-0010-46;17-011;PETEN;SANTA ANA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;ALDEA LOS ANGELES;46413739;GUSTAVO ADOLFO REYNOSO HERRERA;NINFA DALILA REVOLORIO ESPADA;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-07-0029-46;17-010;PETEN;SANTA ANA;"COLEGIO PRIVADO ""GETZEMANI""";ALDEA EL MANGO;46044932;EDWIN HUMBERTO MONTERO ALDANA;CONCEPCION ORTIZ GARCIA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-07-0033-46;17-010;PETEN;SANTA ANA;INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL-IMEBI-;ALDEA LA LAGUNA;58887789;EDWIN HUMBERTO MONTERO ALDANA;JOSE GABRIEL GARCIA IZAGUIRRE;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-07-0037-46;17-011;PETEN;SANTA ANA;CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA;5TA..AVENIDA, ZONA 1 BARRIO EL CENTRO;40698999;GUSTAVO ADOLFO REYNOSO HERRERA;JOSÉ DANIEL GUZMÁN PAYERAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-07-0041-46;17-011;PETEN;SANTA ANA;COLEGIO CRISTIANO ARBOL DE VIDA;ALDEA LOS ANGELES;77923502;GUSTAVO ADOLFO REYNOSO HERRERA;ENMA JUDITH PAZ CRUZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-07-0043-46;17-011;PETEN;SANTA ANA;LICEO EDUCATIVO SANTA ANA -LICESA-;BARRIO EL CENTRO;32608217;GUSTAVO ADOLFO REYNOSO HERRERA;MARVIN MARCONNY LOPEZ OVANDO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-07-0045-46;17-011;PETEN;SANTA ANA;CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA -CEIMSA-;5A.AV.ZONA 1 BARRIO EL CENTRO;51689548;GUSTAVO ADOLFO REYNOSO HERRERA;WILMER RUÍZ CORADO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-07-0048-46;17-011;PETEN;SANTA ANA;COLEGIO CRISTIANO ARBOL DE VIDA;ALDE LOS ANGELES;77923502;GUSTAVO ADOLFO REYNOSO HERRERA;ENMA JUDITH PAZ CRUZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-07-0049-46;17-011;PETEN;SANTA ANA;COLEGIO CRISTIANO ARBOL DE VIDA;ALDEA LOS ANGELES;77923502;GUSTAVO ADOLFO REYNOSO HERRERA;ENMA JUDITH PAZ CRUZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-07-0051-46;17-011;PETEN;SANTA ANA;"CENTRO EDUCATIVO ""OR JOJMA""";ALDEA EL MANGO;40010707;GUSTAVO ADOLFO REYNOSO HERRERA;CONCEPCIÓN ORTIZ GARCIA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-07-0057-46;17-011;PETEN;SANTA ANA;"CENTRO EDUCATIVO ""OR JOJMA""";ALDEA EL MANGO;40010707;GUSTAVO ADOLFO REYNOSO HERRERA;CONCEPCIÓN ORTIZ GARCIA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-07-1219-46;;PETEN;SANTA ANA;ESCUELA DE CIENCIAS COMERCIALES 'SANTA ANA';;;;;DIVERSIFICADO;MUNICIPAL;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-07-2205-46;17-011;PETEN;SANTA ANA;"""ESCUELA DE MAGISTERIO""";BARRIO EL CENTRO;59496761;GUSTAVO ADOLFO REYNOSO HERRERA;JOSE ANTONIO ROMERO BERGES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-07-3887-46;17-011;PETEN;SANTA ANA;"INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA ""SEÑOR CARLOS HUMBERTO GARRIDO CATALÁN""";BARRIO EL CENTRO SANTA ANA;45244882;GUSTAVO ADOLFO REYNOSO HERRERA;LUIS ALBERTO ROCA ÁLVAREZ;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-08-0001-46;17-012;PETEN;DOLORES;LICEO EDUCATIVO ARTE Y CULTURA;BARRIO EL CENTRO;33006381;OSVALDO ALBERTO HOIL OBANDO;LISBETH GISSELLA DÁVILA OVANDO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-0002-46;17-012;PETEN;DOLORES;LICEO EDUCATIVO ARTE Y CULTURA;BARRIO EL CENTRO;79266005;OSVALDO ALBERTO HOIL OBANDO;LIDIA DALILA OVANDO HEREDIA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-08-0003-46;17-014;PETEN;DOLORES;COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA;ALDEA CALZADA MOPAN;33331080;MARIO AROLDO GUZMAN ALDANA;MANUEL CRUZ PEDRO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-0004-46;17-012;PETEN;DOLORES;"COLEGIO ""IXTANCHE""";BARRIO EL CENTRO;79277391;OSVALDO ALBERTO HOIL OBANDO;OLGA ICAL YAQUE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-0068-46;17-013;PETEN;DOLORES;LICEO EDUCATIVO SALEM;ALDEA EL CHAL;41410556;BRAULIO AMILCAR CHAN TESUCUN;ADELITA BARRERA GARCIA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-08-0072-46;17-012;PETEN;DOLORES;"LICEO EDUCATIVO ""ARTE Y CULTURA""";BARRIO EL CENTRO;33006381;OSVALDO ALBERTO HOIL OBANDO;LISBETH GISSELLA DÁVILA OVANDO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-08-0088-46;17-014;PETEN;DOLORES;"CENTRO EDUCATIVO ""MOPAN""";ALDEA CALZADA MOPAN;79277391;MARIO AROLDO GUZMAN ALDANA;DEISY ADALÍ NAJARRO ZUÑIGA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-0090-46;17-012;PETEN;DOLORES;"LICEO EDUCATIVO ""ARTE Y CULTURA"" LICENCIADO HUGO LEONEL BONILLA FLORIÁN";CASERIO SABANETAS;79366005;OSVALDO ALBERTO HOIL OBANDO;NORBERTO ANTONIO OVANDO HEREDIA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-08-0095-46;17-012;PETEN;DOLORES;COLEGIO MIXTO PRIVADO NUESTRA SEÑORA DE LOS DOLORES;BARRIO EL CENTRO;31794859;OSVALDO ALBERTO HOIL OBANDO;ESTUARDO TOMÁS CORZO ALDANA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-0096-46;17-012;PETEN;DOLORES;"COLEGIO ""SAN MARTIN DE PORRES""";BARRIO SAN RAMON;79266095;OSVALDO ALBERTO HOIL OBANDO;SANTOS DAVID MIGUEL CORDÓN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-0098-46;17-012;PETEN;DOLORES;COLEGIO MIXTO PRIVADO IXTANCHE;BARRIO EL CENTRO;79277391;OSVALDO ALBERTO HOIL OBANDO;OLGA ICAL YAQUE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-08-0101-46;17-003;PETEN;DOLORES;LICEO INTEGRAL NUEVA GENERACION - LING-;CARRIO EL PEDREGAL;41821593;FERNANDO RAFAEL LEAL CORDOVA;LISBETH YESENIA CRUZ CASTILLO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-08-0105-46;17-012;PETEN;DOLORES;"CENTRO EDUCATIVO ""RABI ANIBAL E. ALVAREZ MORALES""";BARRIO EL MIRADOR;57663555;OSVALDO ALBERTO HOIL OBANDO;MARLENY ELIZABETH HERRERA HEREDIA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-08-0108-46;17-014;PETEN;DOLORES;CENTRO EDUCTIVO MOPAN -CEMOP-;ALDEA CALZADA MOPAN;49723;MARIO AROLDO GUZMAN ALDANA;DEISY ADALÍ NAJARRO ZUÑIGA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-08-0111-46;17-014;PETEN;DOLORES;CENTRO EDUCATIVO MOPAN -CEMOP-;ALDEA CALZADA MOPAN;49723637;MARIO AROLDO GUZMAN ALDANA;DEISY ADALÍ NAJARRO ZUÑIGA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-08-0112-46;17-012;PETEN;DOLORES;COLEGIO MIXTO PRIVADO IXTANCHÉ;BSRRIO VIDTAS HERMOSA;58251277;OSVALDO ALBERTO HOIL OBANDO;OLGA ICAL YAQUE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-08-0113-46;17-012;PETEN;DOLORES;"CENTRO EDUCATIVO ""RAIBI ANIBAL E. ALVARES MORALES";BARRIO EL MIRADOR;57763555;OSVALDO ALBERTO HOIL OBANDO;MARLENY ELIZABETH HERRERA HEREDIA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-08-0484-46;;PETEN;DOLORES;INSTITUTO PRIVADO DE CIENCIAS COMERCIALES 'ANTONIO BUSTAMENTE';;;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-3107-46;17-012;PETEN;DOLORES;LICEO EDUCATIVO ARTE Y CULTURA;BARRIO EL CENTRO;33006381;OSVALDO ALBERTO HOIL OBANDO;LISBETH GISSELLA DÁVILA OVANDO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-08-3207-46;17-012;PETEN;DOLORES;COLEGIO SAN MARTIN DE PORRES;BARRIO SAN RAMON;79266095;OSVALDO ALBERTO HOIL OBANDO;LOIDA DÁMARIS HOIL BERTRUY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);PETÉN
17-09-0002-46;17-016;PETEN;SAN LUIS;"LICEO COMERCIAL ""NUEVA ENSEÑANZA""";BARRIO EL PARAISO;79266780;HECTOR DAVID MAYEN MILIAN;EDILSAR DE JESUS PAN BOL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
