CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
06-11-1458-46;06-037;SANTA ROSA;GUAZACAPAN;COLEGIO TECNOLOGICO DE INFORMATICA;BARRIO SAN SEBASTIAN;78846329;IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ;VICTOR MANUEL PÉREZ LÓPEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-11-1594-46;06-037;SANTA ROSA;GUAZACAPAN;ESCUELA NORMAL DE EDUCACION FISICA LIC. ARISTIDES BALDOMERO CRESPO VILLEGAS;BARRIO SAN MIGUEL;78846291;IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ;MARIO ROBERTO CASTRO;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SANTA ROSA
06-12-0015-46;06-020;SANTA ROSA;SANTA CRUZ NARANJO;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;BARRIO EL CAMPO;47265974;VILDA NOHEMI BARRIENTOS REYES DE CASTELLANOS;SILVIA EUGENIA QUEVEDO FRANCO;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-12-0030-46;06-020;SANTA ROSA;SANTA CRUZ NARANJO;SPRING GARDEN COLLEGE;CALLE REAL DEL CALVARIO ALDEA EL TEOCINTE;42145016;VILDA NOHEMI BARRIENTOS REYES DE CASTELLANOS;CLAUDIA GABRIELA PICHILLA TEPAZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SANTA ROSA
06-13-0028-46;06-022;SANTA ROSA;PUEBLO NUEVO VIÑAS;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;CABECERA MUNICIPAL;59417110;ISCENIA MARLENY LOPEZ MORALES DE HERNANDEZ;DIDIEET DEL ROSARIO GARCIA BLANCO;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SANTA ROSA
06-13-1808-46;06-021;SANTA ROSA;PUEBLO NUEVO VIÑAS;LICEO PARTICULAR MIXTO 'SAN ANTONIO';4TA. AVENIDA 2-65 ZONA 1;56970435;MARVIN EDUARDO PEREZ DEL CID;SELVIN DONALDO GIRÓN JIMÉNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SANTA ROSA
06-13-1811-46;06-021;SANTA ROSA;PUEBLO NUEVO VIÑAS;LICEO PARTICULAR MIXTO 'SAN ANTONIO';;;MARVIN EDUARDO PEREZ DEL CID;SELVIN DONALDO GIRÓN JIMÉNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0001-46;06-023;SANTA ROSA;NUEVA SANTA ROSA;"COLEGIO PARTICULAR MIXTO ""LA ESPERANZA""";AV. TEOFILO SOLARES 0-50 ZONA 2;42651870;CESAR EFRAIN BARRERA Y BARRERA;RAFAELA SÁNCHEZ GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SANTA ROSA
06-14-0012-46;06-023;SANTA ROSA;NUEVA SANTA ROSA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;CABECERA MUNICIPAL;58948598;CESAR EFRAIN BARRERA Y BARRERA;JENNIFER ISABEL XILOJ CALEL DE MUÑOZ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0020-46;06-023;SANTA ROSA;NUEVA SANTA ROSA;COLEGIO PARTICULAR MIXTO LA ESPERANZA;AVE. TEOFILO SOLARES 0-50 ZONA 2;30667449;CESAR EFRAIN BARRERA Y BARRERA;RAFAELA SÁNCHEZ GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SANTA ROSA
06-14-0025-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;"COLEGIO PARTICULAR MIXTO INTEGRAL ""EL SABER""";CABECERA MUNICIPAL;78889100;ROBERTO GALVEZ DONIS;MARTA LIDIA FLORES AUCEDA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0027-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;COLEGIO PARTICULAR MIXTO LA ESPERANZA;AVE. TEOFILO SOLARES 0-50 ZONA 2;30667449;ROBERTO GALVEZ DONIS;RAFAELA SÁNCHEZ GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0030-46;06-023;SANTA ROSA;NUEVA SANTA ROSA;INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;BARRIO EL CALVARIO;78899292;CESAR EFRAIN BARRERA Y BARRERA;CLARA DELMA SALAZAR DONIS;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SANTA ROSA
06-14-0037-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;ALDEA JUMAYTEPEQUE;49182195;ROBERTO GALVEZ DONIS;REINA ELIZETH GONZALEZ DONIS;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0038-46;06-023;SANTA ROSA;NUEVA SANTA ROSA;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;BARRIO EL CALVARIO;78889292;CESAR EFRAIN BARRERA Y BARRERA;CLARA DELMA SALAZAR DONIS;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0039-46;06-031;SANTA ROSA;NUEVA SANTA ROSA;"CENTRO EDUCATIVO ""NUEVA ASUNCIÓN""";3RA. AVENIDA 10-10 ZONA 1;59232857;JOEL ESTUARDO POCASANGRE FONG;BRENDA ELIZETH ARRIAGA ARREDONDO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (FIN DE SEMANA);SANTA ROSA
06-14-0042-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""";3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA;42956799;ROBERTO GALVEZ DONIS;JOSÉ ANTONIO MARTINEZ ORDOÑÉZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0043-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""";3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA;42956799;ROBERTO GALVEZ DONIS;JOSÉ ANTONIO MARTINEZ ORDOÑÉZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SANTA ROSA
06-14-0044-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""";3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA;42956799;ROBERTO GALVEZ DONIS;JOSÉ ANTONIO MARTÍNEZ ORDOÑEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SANTA ROSA
06-14-0045-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""";3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA;42956799;ROBERTO GALVEZ DONIS;JOSÉ ANTONIO MARTÍNEZ ORDOÑEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);SANTA ROSA
06-14-0046-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;INSTITUTO PARTICULAR MIXTO DE COMERCIO;CABECERA MUNICIPAL DE NUEVA SANTA ROSA;78889751;ROBERTO GALVEZ DONIS;KARLA PATRICIA SERRA TURCIOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0049-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;INSTITUTO PARTICULAR MIXTO DE COMERCIO;12 Y 13 CALLE, ZONA 1, AVENIDA TEÓFILO SOLARES CANTÓN PALÍN;48299988;ROBERTO GALVEZ DONIS;KARLA PATRICIA SERRA TURCIOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (FIN DE SEMANA);SANTA ROSA
06-14-0416-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;INSTITUTO PARTICULAR MIXTO DE COMERCIO;0AV. 10-39 ZONA 1;78889751;ROBERTO GALVEZ DONIS;KARLA PATRICIA SERRA TURCIOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-0450-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;CENTRO EDUCATIVO NUESTRA SEÑORA DE LA ESPERANZA;CASERÍO EL CHILTEPE, ALDEA CHAPAS;40175127;ROBERTO GALVEZ DONIS;HUMBERTA RAMOS PÉREZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SANTA ROSA
06-14-1766-46;06-025;SANTA ROSA;NUEVA SANTA ROSA;COLEGIO DE COMPUTACION ACCES;ALDEA EL RIACHUELO;78889145;ROBERTO GALVEZ DONIS;LIDIA ESTELA SALAZAR ARREDONDO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SANTA ROSA
06-14-1830-46;06-031;SANTA ROSA;NUEVA SANTA ROSA;CENTRO EDUCATIVO NUESTRA SEÑORA DE LA ESPERANZA;CASERIO EL CHILTEPE ALDEA CHAPAS;52004719;JOEL ESTUARDO POCASANGRE FONG;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SANTA ROSA
06-14-1996-46;06-023;SANTA ROSA;NUEVA SANTA ROSA;COLEGIO PARTICULAR MIXTO LA ESPERANZA;CABECERA MUNICIPAL;30667449;CESAR EFRAIN BARRERA Y BARRERA;RAFAELA SÁNCHEZ GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SANTA ROSA
06-14-2044-46;06-031;SANTA ROSA;NUEVA SANTA ROSA;CENTRO EDUCATIVO NUESTRA SEÑORA DE LA ESPERANZA;CASERIO EL CHILTEPE ALDEA CHAPAS;52004719;JOEL ESTUARDO POCASANGRE FONG;HECTOR HERRERA HERRERA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);SANTA ROSA
